OTHER	1E5	PcRebarManager	0
SHAPE	26B	U140	FRANCE.FR_UPN	2571.509,3282.886,6379.819	626.398,3282.886,4621.793	2621.853	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	606.282,3212.886,4599.536;2591.625,3352.886,6402.076		Ks_Shape
SHAPE	26C	U140	FRANCE.FR_UPN	2526.509,8084.242,6379.819	581.398,8084.242,4621.793	2621.853	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	561.282,8014.242,4599.536;2546.625,8154.242,6402.076		Ks_Shape
SHAPE	26E	EA80X80X8	BRITAIN.BS_EQUAL	2863.426,3474.076,6506.49	556.147,4692.038,6506.49	2609.017	ByLayer	EA 80x80x8	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	537.474,3438.702,6466.49;2882.099,4727.412,6546.49		Ks_Shape
SHAPE	270	EA60X60X6	BRITAIN.BS_EQUAL	540.787,5195.062,-83.51	540.787,5195.062,7796.49	7880	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	510.787,5165.062,-83.51;570.787,5225.062,7796.49		Ks_Shape
SHAPE	271	EA60X60X6	BRITAIN.BS_EQUAL	480.787,5195.062,6606.49	480.787,5195.062,6756.49	150	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	450.787,5165.062,6606.49;510.787,5225.062,6756.49		Ks_Shape
SHAPE	272	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,1836.564,6576.49	2309.787,3258.886,6576.49	1422.322	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,1836.564,6546.49;2339.787,3258.886,6606.49		Ks_Shape
SHAPE	273	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,1759.564,6576.49	2309.787,328.244,6576.49	1431.32	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,328.244,6546.49;2339.787,1759.564,6606.49		Ks_Shape
SHAPE	274	EA60X60X6	BRITAIN.BS_EQUAL	480.787,5755.421,6606.49	480.787,5755.421,6756.49	150	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	450.787,5725.421,6606.49;510.787,5785.421,6756.49		Ks_Shape
SHAPE	275	EA60X60X6	BRITAIN.BS_EQUAL	540.787,5755.421,-83.51	540.787,5755.421,7796.49	7880	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	510.787,5725.421,-83.51;570.787,5785.421,7796.49		Ks_Shape
SHAPE	276	EA60X60X6	BRITAIN.BS_EQUAL	1711.787,1759.564,6576.49	1711.787,328.244,6576.49	1431.32	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1681.787,328.244,6546.49;1741.787,1759.564,6606.49		Ks_Shape
SHAPE	277	EA60X60X6	BRITAIN.BS_EQUAL	1111.787,1759.564,6576.49	1111.787,328.244,6576.49	1431.32	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1081.787,328.244,6546.49;1141.787,1759.564,6606.49		Ks_Shape
SHAPE	278	EA60X60X6	BRITAIN.BS_EQUAL	1711.787,1836.564,6576.49	1711.787,3258.886,6576.49	1422.322	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1681.787,1836.564,6546.49;1741.787,3258.886,6606.49		Ks_Shape
SHAPE	279	EA60X60X6	BRITAIN.BS_EQUAL	1111.787,1836.564,6576.49	1111.787,3258.886,6576.49	1422.322	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1081.787,1836.564,6546.49;1141.787,3258.886,6606.49		Ks_Shape
SHAPE	27A	EA60X60X6	BRITAIN.BS_EQUAL	1111.787,4841.242,6576.49	1111.787,3366.886,6576.49	1474.356	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1081.787,3366.886,6546.49;1141.787,4841.242,6606.49		Ks_Shape
SHAPE	27B	EA60X60X6	BRITAIN.BS_EQUAL	1711.787,6032.242,6576.49	1711.787,4918.244,6576.49	1113.998	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1681.787,4918.244,6546.49;1741.787,6032.242,6606.49		Ks_Shape
SHAPE	27C	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,6109.242,6576.49	2309.787,7046.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,6109.242,6546.49;2339.787,7046.242,6606.49		Ks_Shape
SHAPE	27D	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,7123.242,6576.49	2309.787,8060.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,7123.242,6546.49;2339.787,8060.242,6606.49		Ks_Shape
SHAPE	27E	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,9255.556,6576.49	2309.787,8168.242,6576.49	1087.314	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,8168.242,6546.49;2339.787,9255.556,6606.49		Ks_Shape
SHAPE	27F	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,10835.556,6576.49	2309.787,9332.556,6576.49	1503	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,9332.556,6546.49;2339.787,10835.556,6606.49		Ks_Shape
